source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Fibroblast,Fibroblast,CAMK2B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CAMKK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CAPN1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CASP3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CASP8,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CDK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CDK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CDK9,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CHEK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CHUK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CLK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CSF1R,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CSK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CSNK1A1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CSNK2A2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,CSNK2B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,DAPK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,DDX58,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,DIP2A,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,EGFR,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,EIF2AK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,EPHA2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,EPHB6,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ERBB4,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,FGR,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,GSK3A,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,GSK3B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HCK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HDAC3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HIPK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HMGB1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HSP90AA1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HSP90AB1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HSPA1A,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,HSPA1B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IKBKB,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IKBKE,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IL1R1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IL2RA,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ILK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,INPP5D,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,INSR,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IRAK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IRAK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,IRAK3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ITGA5,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ITGB1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ITK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,JAK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,LCK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,LTK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,LYN,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP2K1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP2K5,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP2K6,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP2K7,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP3K1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP3K14,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP3K5,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP3K7,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP3K8,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP4K1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP4K2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAP4K5,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPK14,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPK3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPK8,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPK9,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPKAPK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MAPKAPK3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MDM2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MET,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,MTOR,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NLRC4,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NOS1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NOX1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NTRK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NTRK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,NTRK3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PAK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PDGFRB,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PDK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PDPK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PIK3CA+PIK3R1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PIK3CA,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PIK3R1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PKD1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PKN2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PLK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PLK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKAA1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKAA2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKACA,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCA,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCB,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCD,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCI,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCQ,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKCZ,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKD1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRKG1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PRNP,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PSEN1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTEN,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTH1R,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTK2B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTPN1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTPRF,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,PTPRJ,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RAF1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RET,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RIPK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ROCK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ROR2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RPS6KA1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RPS6KA2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RPS6KA3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RPS6KA5,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,RPS6KB1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SENP1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SGK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SIRT1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SMO,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SRC,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,STK11,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,STK38,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,STRADB,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,SYK,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TBK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TGFBR1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TGFBR2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TLR3,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TLR4,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TNFRSF10A,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TNFRSF10B,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TNFRSF11A,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TNFRSF21,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TNK2,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,TYR,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,WNK1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,XIAP,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,YES1,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ZAP70,NFKB1,Receptor,Transcription Factor,0.23257018625736237
Fibroblast,Fibroblast,ABL1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,ACVR1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,ATM,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,BCR,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CAMKK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CASP3,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CDK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CDK2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CSNK1A1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CSNK1G2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,CSNK2A2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,DIP2A,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,EGFR,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,FGR,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,GSK3A,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,GSK3B,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,HCK,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,HSP90AA1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,HSP90AB1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,IKBKE,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,ILK,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,INSR,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,ITGB1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,LATS2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,LCK,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,LYN,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAP2K1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAP4K4,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAPK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAPK14,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAPK3,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAPK8,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MAPKAPK2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,MTOR,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PAK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PDGFRB,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PDK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PDPK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PIK3CA+PIK3R1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PIK3CA,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PIK3R1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PKN2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKAA1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKACA,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKCA,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKCB,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKCI,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKCZ,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRKG1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PRNP,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PTEN,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PTPN1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,PTPRF,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,RET,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,RPS6KA3,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,SENP1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,SIRT1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,SRC,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,STK4,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,TBK1,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,TNK2,PAX3,Receptor,Transcription Factor,0.3080545663833618
Fibroblast,Fibroblast,SP3,ADGRE5,Transcription_Factor,Ligand,0.04353267699480057
Fibroblast,Fibroblast,SP3,PLAUR,Transcription_Factor,Ligand,0.04353267699480057
Fibroblast,Fibroblast,SP3,VEGFA,Transcription_Factor,Ligand,0.04353267699480057
Fibroblast,Fibroblast,ABL1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,AKT2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,AKT3,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,ATM,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,AURKA,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,BIRC2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,BIRC3,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,BIRC5,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,BMPR1B,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CAMK2A,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CAMK2B,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CAMK2D,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CAMK2G,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CAMKK1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CASP3,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK4,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK5,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK6,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CDK9,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CHEK1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CHEK2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CHUK,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CSK,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CSNK1A1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CSNK1G2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,CSNK2A2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,DAPK1,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,DAPK3,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,DYRK1A,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,EGFR,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,EIF2AK2,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,FGR,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,GSK3A,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,GSK3B,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,HDAC3,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,HDAC4,SP3,Receptor,Transcription Factor,0.04353267699480057
Fibroblast,Fibroblast,HIPK2,SP3,Receptor,Transcription Factor,0.04353267699480057
