"","Megakaryocyte","Fibroblast","MSC","Myeloid","Neural"
"WDR53",0,0.280331912984974,0,0,0
"PIGX",0,0.0956782150272204,0,0,0
"PAK2",2.02588376595254,0.572972849001693,0,0.282533762784653,0
"NCBP2",1.06462259129139,0.763371948362805,0,0.574448529411765,0.600492403771092
"NCBP2-AS2",0,0.140920946241102,0.939558207167907,1.33084908171413,0
"RUBCN",0,0,0,0,0
"FYTTD1",0,0.210393435724805,0,0,0
"LRCH3",0,0,0,0,0
"RPL35A",12.8374240194585,18.3587947156497,29.1148698238136,29.1848523359023,4.64312677819712
"ZNF721",0,0,0.415558510638298,0.314901121047991,0
"PIGG",0,0.280331912984974,0,0,0
"ATP5I",0,2.77194568643422,2.31881505757142,0,11.0495332354076
"PCGF3",0,0.1860361282161,0,0,0
"TMEM175",0,0,0,0,0
"SPON2",0,0.595599551399941,0,0,0
"CTBP1",0,0.232724933192388,0.691371681415929,0,0.600492403771092
"MAEA",0,0,0,0,0
"SLBP",0,1.12732689387596,0,1.01419878296146,0
"TMEM129",0,0.0933580906914518,0,0.993640699523052,0
"TACC3",0,0,0,0,0
"WHSC1",0,0,0,0.561293219577907,0.561324726354196
"NELFA",0,1.00698174006445,0,0,4.20168067226891
"C4orf48",0,1.07081589361077,4.61672035464994,0.698616738857063,0
"HAUS3",0,0,0.318228105906314,0,0
"MXD4",0.934055669717916,0.326957074457201,0.625,0,0
"RNF4",0,0.696751655718926,0,0,0
"TNIP2",0,0.0805966463665584,0,0,0
"SH3BP2",0,0.595832738689882,0,0,0
"ADD1",1.26935770500127,0.951628858605603,0.386757425742574,0.880591757661148,0
"MFSD10",0,0.734615545735127,0.572344322344322,0.880591757661148,6.81118365460321
"NOP14",0,0,0,0,0
"HTT",0,0.642580518006222,0.591856060606061,0,0
"LRPAP1",0,1.82803315014626,1.5516309023425,1.08530497069677,1.16181713012529
"TMEM128",0,0,0,0,0
"LYAR",0,0.293673520958541,0.809585492227979,0.314901121047991,0
"STX18",0,0.0422354372212461,0.789141414141414,0,0
"CYTL1",0,0,0,0,0
"MRFAP1",0,1.82180713058288,2.84601517346001,2.0220204209442,0
"S100P",0,0,0,0,15.3372769514725
"MRFAP1L1",0,0.281880708084339,0,0,0
"BLOC1S4",0,0.581551321638679,0,0,0
"KIAA0232",0,0.814686448222584,0,0,0
"GRPEL1",0,0.805607385584051,0.818062827225131,0.687539454708987,0
"AFAP1",1.9040365575019,0.287844333784289,0,0,0
"SH3TC1",0,0.209314495028781,0,0,0
"WDR1",0,0.569502865121757,1.06927904637125,1.5515835694743,0.561324726354196
"HS3ST1",2.28696704795928,0.108438699603114,0,0,0
"RAB28",0,0.0383612091453123,0,0,0
"BOD1L1",0,0.944048737884628,0.415558510638298,0,0
"FBXL5",0,0.232922083657389,0.386757425742574,0,0.561324726354196
"FAM200B",0,2.99791931457949,0,0,0
"CD38",0,0,0.640368852459016,0,0
"FGFBP2",0,0,0,0.63047727129437,0
"TAPT1",0,0,0,1.40726146918097,0
"QDPR",0,0.108438699603114,0,0,0
"LAP3",0,0.365818814547999,0,2.53977251050517,0
"MED28",1.70706725844998,0.315242852431238,1.47975210411174,2.39218862893556,4.20168067226891
"DHX15",0,0.0422354372212461,0,0,0
"SEL1L3",0,0.742115027829313,0.353506787330317,0.282533762784653,0
"SMIM20",0,0,1.24378109452736,0,0
"RBPJ",0,0.338530038053356,1.53751370962707,0.574448529411765,4.20168067226891
"STIM2",0,0.333466720021342,0.789141414141414,0,0.600492403771092
"ARAP2",0,0.209314495028781,0,0,0
"TBC1D1",0,0,0,0.315238635647185,0
"KLF3",0.738879858135067,0.188366522100375,0,0,0
"FAM114A1",0,0.577651190190224,0,0,0
"TMEM156",0,0,0,0,0
"KLHL5",0,0,0,0,0
"RFC1",1.20743781695243,0.476964942736566,1.37761443302973,1.32887986343831,0.600492403771092
"RPL9",17.4663701434459,16.3122163531748,38.3287687732951,36.2193366544382,5.5592458899051
"LIAS",0,0,0,0,4.20168067226891
"UGDH",0,0.134039424172533,1.68549277167665,0,0
"SMIM14",0,0.912979072923218,0,1.98215597885524,0
"UBE2K",2.92248548946411,1.62975094631603,0.60562015503876,1.08530497069677,0
"PDS5A",1.70706725844998,0.426272713494215,0,0,0
"RHOH",0,0,0,2.12931642858881,0
"UCHL1",1.76803394625177,0,0,0,0
"LIMCH1",4.28298697334068,3.09265086343705,0.88121945105903,0,0
"TMEM33",0,0,0.415558510638298,0,0
"SLC30A9",0,0,1.3136177502925,0,0
"COMMD8",0,0.37515006002401,0.466417910447761,0.314901121047991,0
"NFXL1",0,0.137046718165168,0,0,0
"SLAIN2",0,0.914046085187165,0.568181818181818,0,0
"FRYL",0,0.0511226534702057,0,1.63169728140311,0
"OCIAD1",2.8924708359865,1.14447871479465,0.52257525083612,0.880591757661148,0
"OCIAD2",0,0,1.20050620622703,0,0
"SGCB",0,1.53351329851575,0.670600858369099,0,0
"FIP1L1",0,0.0511226534702057,0,0.769941484447182,0
"CHIC2",0,0.526319975798924,0.353506787330317,0.780152909970354,0
"PDGFRA",0,2.20799117867132,1.8799634289924,0,0
"KIT",0,0.156504319519219,0,0,0
"SRD5A3",0,0.1860361282161,0,0,0
"TMEM165",0,2.51429098008385,3.15483970361063,0.769941484447182,0.600492403771092
"CLOCK",0,0.709628985692921,0.466417910447761,0,0
"EXOC1",0,0.251022918392449,0.591856060606061,0.899442345745638,0
"PAICS",0,0,1.89718244084682,0,0
"SRP72",0,0.988616211525007,1.80048487314264,0,0
"HOPX",12.0024302239204,0.0422354372212461,0,0,0
"REST",0,1.65673404537103,1.40144155283404,1.22757464052782,0
"POLR2B",0,0,0,0,0
"IGFBP7",0,29.7019677365491,2.62075120900001,2.28275755725817,5.36349780239419
"CENPC",0,0.280331912984974,0,0.372300819061802,0.561324726354196
"UBA6",0,1.19666577543526,0,0,0
"YTHDC1",0,0.324116145305585,2.21638856923667,0,0
"JCHAIN",3.01610555008776,0.511525175509658,6.44506631327326,3.51341441256756,1.16181713012529
"UTP3",0,0,0.6103515625,0,0
"RUFY3",2.43808164600244,0.803178655554061,0,0,0
"GRSF1",1.86811133943583,0.194988011938686,0,0,0
"MOB1B",0,0.0383612091453123,0,0,0
"DCK",0,0,0,0.977135040062537,0
"ANKRD17",2.52065054702814,0.69741641525942,0.637755102040816,0,0.600492403771092
"CXCL8",0,0,0,0,0
"MTHFD2L",0,0.345191282035635,0,0,0
"AREG",0,0,0,0.372300819061802,0
"PARM1",0,0.137046718165168,0,0,0
"RCHY1",0,0,0,0,0
"G3BP2",3.12140122538645,0.930561856365804,0,0.282533762784653,0
"USO1",0,0.458246758422458,0,0,0
"NAAA",0,0.118957855511871,0,0,0
"SDAD1",0,0.892794289287314,0.578703703703704,0,0
"NUP54",0,0,0.318228105906314,0,0
"SCARB2",0,1.20536338574935,0.272212543554007,0,0
"SEPT11",0,1.42455724349142,0,1.32485426603074,0
"CCNI",0,2.94662715613614,5.77337585100461,2.13952630810715,7.85659107830092
"CCNG2",0,0.20774849651458,0,0,0
"CNOT6L",0,0.325489047293559,0,0,0
"MRPL1",0,0.358001433610785,0,0.548726953467954,0
"ANTXR2",0,1.25558215201666,0,0,0
"HNRNPD",0,0.611569137255391,4.13412364235953,1.56030581994071,0
"RP11-127B20.3",0,0,0,0,0
"HNRNPDL",4.92032325595429,5.23518070820888,0.713470319634703,0,9.5651784746631
"ENOPH1",0,0.32705389848247,0,0,0
"TMEM150C",0,2.02700659274339,0,0,0
"SEC31A",0,0,0.360854503464203,0,0
"COPS4",0,0.659194797151605,0,1.33084908171413,0
"PLAC8",0,0.286397040264025,0,17.3458728986666,12.1396555218845
"MRPS18C",3.1028743900031,3.57010298783059,0.578703703703704,0,0
"AFF1",0,0.0986855090198555,0,0.314901121047991,0
"HSD17B11",0,0.0422354372212461,0,1.31302521008403,0
"NUDT9",0,0.995555905436636,0,0,0
"SPARCL1",0,4.89254360298067,0,0,0
"IBSP",0,4.92944515806578,4.20976900151994,0,0
"SPP1",0,13.9646058849619,19.4129318705316,0,0
"PPM1K",2.15238915195867,0.831177642374562,0,1.1015642211941,0
"PYURF",0,1.6233908275907,0.607976653696498,1.9847473164424,0
"NAP1L5",0,0.281880708084339,0,0,0
"SNCA",2.79477785966299,0.325489047293559,2.71277600119604,1.45504028707291,0
"PDLIM5",0,0.398801073825513,1.75283698564036,0,0
"RAP1GDS1",0,0.280331912984974,0,0,0
"TSPAN5",0,0,0,0,0
"EIF4E",5.91231117023422,0,0.375600961538462,0.597434883832644,0
"METAP1",0,0.147778155433064,0,0,0
"ADH5",2.9120559114735,0,1.82652492435101,0,0
"DAPP1",0,0,0,0,0
"LAMTOR3",0,0.922400726679465,0,0.94876660341556,0
"DNAJB14",0,1.04982269508745,0,0,0.600492403771092
"H2AFZ",28.6083218713033,1.31283858274584,20.5973099518447,6.03375999256266,1.72314185647948
"PPP3CA",3.232479170347,0.309078944744661,0,0,0
"SLC39A8",0,0,0,0,0
"NFKB1",0,0.666933440042684,0,0.561293219577907,0
"MANBA",0,0,0,0,0
"UBE2D3",20.8670236657096,1.20871210395673,3.29496470176909,1.58796638931682,0
"CISD2",0,0.242479083524647,0.791159472176759,0,0.600492403771092
"BDH2",0,0.197371018039711,0,1.18119536971415,0
"CENPE",0,0,0,0,0
"PPA2",0,0.724782703619444,0,0,0.600492403771092
"INTS12",0,0,0,0,0
"AIMP1",1.15127791848952,1.13831501616017,0,0.880591757661148,0
"PAPSS1",0,2.36870873797611,0,0,0
"HADH",1.9040365575019,0.0993097969114653,0,0,0
"LEF1",0,0.146800868497426,0,0,0
"RPL34",15.3789675926703,22.6498117778518,35.1922448472704,47.5225837021256,18.4952047393245
"OSTC",1.32013201320132,3.10883747444228,1.33035790919234,4.00467146650436,1.12264945270839
"SEC24B",0,0.970391600182487,0,0,0
"CCDC109B",0,0.259315924590929,0,0,0
"PLA2G12A",0,0,0.353506787330317,0,0
"GAR1",0,0.390446886810146,0,0.315238635647185,0
"ELOVL6",0,0.371827929166654,0.627510040160642,0.314901121047991,0
"ENPEP",0,1.93563947991605,0,0,0
"C4orf32",0,1.02514354812513,0.316295546558705,0,0
"TIFA",0,0,0,0,0
"LARP7",0,0.327927244902776,0.950819199023722,1.662857440772,0
"CAMK2D",0,0.424286138571853,0.773514851485149,0,0
"SNHG8",0,0.957741963846517,1.76948471296587,0.899442345745638,4.20168067226891
"SYNPO2",0,1.5710885850338,0,0,0
"C4orf3",0,5.37182612852095,3.95739466057235,4.31572325527808,1.15767538782126
"MAD2L1",0,0,0,0,0.600492403771092
"ANXA5",0,2.54116626756239,1.7717420899833,1.25966880284719,0
"EXOSC9",1.13804483896666,0.905066831404834,0,0,0.600492403771092
"CCNA2",0,0,0,0,1.72314185647948
"KIAA1109",0,0.513596969981063,0,0,0
"FGF2",0,0,0,0,0
"SPRY1",0,8.17066803352942,0,0,0
"ANKRD50",0,0.588612324847605,0,0,0
"PLK4",0,0,0,0,0
"LARP1B",0,0,0.670600858369099,0,0
"PGRMC2",0,0.137913652248467,0.777363184079602,0.315238635647185,0
"JADE1",0,0.75038758474373,0,0,0
"PCDH18",0,2.4412863239272,0.789141414141414,0,0
"SLC7A11",0,0,0,0,0
"ELF2",2.6367716136693,0.943230695334557,0.707013574660633,1.7429942038939,0
"NDUFC1",0,3.13010141379978,1.1006668812129,0,0
"NAA15",1.06462259129139,0,0,0,0
"MGST2",0,0,0.576568265682657,0,0
"SCOC",0,0.415820244110148,0.578703703703704,0,0
"INPP4B",0,0,0,0,0
"GAB1",0,0,0,0,0
"SMARCA5",0,0.0422354372212461,0.318228105906314,1.13558937088349,0
"GYPE",0,0,0,0,0
"GYPB",0,0,0.560035842293907,0,0
"GYPA",0,0,0,0,0
"ANAPC10",4.72598752098833,0.0993097969114653,0,0,0
"ABCE1",0,0.471688343039415,0,1.13558937088349,3.08546744831842
"SMAD1",0,0.0993097969114653,0,0,0
"LSM6",1.62311313098523,0.595966292993713,0,0,0.600492403771092
"ARHGAP10",0,1.28416335602651,0,0.597434883832644,0
"LRBA",0,0.0422354372212461,0,0,0
"RPS3A",16.6247245506895,22.2965346457054,32.7530117466126,45.6575035193615,6.79939837486418
"FBXW7",0,0.0511226534702057,0,0,0
"TMEM154",0,0,0,0.698616738857063,0
"ARFIP1",0,0.18028412778539,0,0,0
"FHDC1",0,0,0,0,0
"TRIM2",1.83351668500183,0,0,0,0
"MND1",0,0,0,0,0
"PLRG1",0,0.498246103216939,0,0,0
"CTSO",0,1.86516730065944,0,0,0
"ETFDH",0,0.635768326021998,0,0,0
"PPID",1.98019801980198,0.879161745994481,0,0,0
"FNIP2",0,0.610934665666271,0,0,0
"NAF1",0,0.521554039413029,0,0,0
"TMA16",0,0.0383612091453123,0.318228105906314,0,0
"PALLD",0,0.809325947015347,2.56953476627672,0,0
"CBR4",0,0.632673975108885,0,0.899442345745638,1.12264945270839
"SH3RF1",0,0.198619593822931,1.95466363217695,0,0
"CLCN3",3.6015506312536,0,0.353506787330317,0,0
"C4orf27",0,0,1.03459972862958,1.18119536971415,0
"HMGB2",0,1.36534760547961,0,7.53278855149046,8.28762446641586
"SAP30",0,0.703319237103403,0,0,0
"FBXO8",0,0.132952203682776,0,0,0
"SPCS3",0,1.23054901069557,0,1.47876964882742,0.561324726354196
"VEGFC",0,0.837523669104393,0,0,0
"AGA",0,0.0986855090198555,0,0,0
"DCTD",0,0.966854834247021,0,0,0
"ING2",0,0,0,0.977135040062537,0.600492403771092
"RWDD4",0,0.742115027829313,1.51699029126214,0.315238635647185,0
"IRF2",1.9040365575019,0.700926620340007,0,0,0.561324726354196
"CASP3",0,0,0,0,0
"PRIMPOL",0,0.0993097969114653,0.76593137254902,0,0
"CENPU",0,0,0,0,0
"SLC25A4",28.7656797915612,0.108438699603114,0.360854503464203,0,0
"CFAP97",0,0.559812012196065,0,0,0
"UFSP2",0,0.0383612091453123,1.20156826568266,0,0
"FRG1",1.76803394625177,0.425465760438872,0,1.61338284449879,0
"SDHA",0,0.0956782150272204,0.707013574660633,1.22040517451794,0
"PDCD6",0,0.800499557856286,1.12472314507198,0,0.561324726354196
"EXOC3",3.43045057193891,0.281880708084339,0.550176056338028,0,0
"BRD9",0,0.52734272003375,0.494462025316456,0,0
"CLPTM1L",0,0,0,0,0
"LPCAT1",0,0,0,2.5695686931364,0
"MRPL36",0,0.089483862615518,1.6965914089984,0,0
"NDUFS6",0,1.67681563140576,7.86710263712097,0.97007321749364,0
"ICE1",2.10659363808721,0.132952203682776,0.519102990033223,0.687539454708987,0
"MED10",0,1.11411158963595,0.369385342789598,1.00244057575698,0
"SRD5A1",0,0.194988011938686,0,0,0
"PAPD7",0,0.429658863517403,0.818062827225131,0,0
"MIR4458HG",0,0.189035345969673,0,0,0
"SNHG18",0,0.607369755377897,0.632591093117409,0,0
"CCT5",4.32952252909849,0.513293589500578,0.670600858369099,1.63975538707873,0
"MARCH6",0,1.19658840370051,0.627510040160642,0,0
"DAP",0,0.482429699648045,1.44620259929033,1.1015642211941,0
"TRIO",0,0.0986855090198555,0,0,0
"ANKH",5.08620360105509,0.333003361554544,0,0,0
"FBXL7",0,0.246463664452919,0,0,0
"ZNF622",0,0.325489047293559,0,0,0
"MYO10",0,0.317753194631895,0.6103515625,0,0
"BASP1",0,0,4.58663769846107,0,0
"GOLPH3",0,0.108438699603114,1.29354508196721,0,0
"CTD-2186M15.3",0,0.140920946241102,0,0,0
"ZFR",0,0.555348590042632,0.526094276094276,0.315238635647185,0
"SUB1",12.4503507414299,5.22496677252649,3.15719724772271,6.29113988383303,0
"TARS",0,0,0.512295081967213,0,0
"RAI14",0,2.21077529817967,0,0,0
"RAD1",0,0.557238342254629,1.52270948925879,0,0
"BRIX1",0,1.0358632159787,0,0,0
"DNAJC21",0,0,0.578703703703704,0,0
"IL7R",0,0,0,1.33084908171413,0
"SLC1A3",0,2.81973345956447,0,0,0.561324726354196
"NIPBL",5.03801743912426,0.832686678323616,0.670600858369099,0,0.561324726354196
"LIFR",0,2.42475387794424,0.758495145631068,0,0
"OSMR",0,0.990827678260828,0,0,0
"RICTOR",0,0,0,0,0.561324726354196
"FYB",0,0,0,1.08530497069677,1.68397417906259
"DAB2",0,2.06197265261571,0.576568265682657,0,0
"PTGER4",0,0.137046718165168,0,0.315238635647185,0
"PRKAA1",0,0.490361799866282,0,0,0
"RPL37",22.1613994409586,16.7277895807248,20.7125359677712,24.9901251385917,5.20859324685535
"C7",0,7.3802471391052,0,0,0
"OXCT1",1.20743781695243,0,0,0,0
"FBXO4",0,0.538097563120517,0,0,0
"GHR",0,0.923378675970824,0,0,0
"SEPP1",1.83351668500183,19.1027090944402,0.670600858369099,3.97456279809221,0
"ANXA2R",0,0,0,0,0.561324726354196
"ZNF131",0,0.73900031646288,0,0.597434883832644,0
"C5orf28",0,0.0422354372212461,0,1.18119536971415,0
"PAIP1",0,0.91618093257551,2.37579172094806,0.574448529411765,0
"MRPS30",0,0,0,0,0
"EMB",0,0,0,2.73831855538483,6.53175116127739
"PARP8",0,0,0,0,0
"ITGA1",0,1.34756130575509,0,0,0
"MOCS2",1.45602795573675,0.713144974806187,0,0,0
"FST",0,5.03235857633544,1.84002594547711,0,0
"NDUFS4",10.7788093858035,1.4056434842008,1.78737026782143,2.19361696774518,0
"ESM1",0,5.64061704303877,0,0,0
"GZMK",0,5.06583437417479,0,5.24153865526001,0
"GZMA",0,0.591518448136857,0.691371681415929,13.1172111374389,0
"GPX8",0,0.779000650115364,1.40925870497855,0,0
"DHX29",0,3.10691885075612,2.59317419842783,1.31302521008403,0
"SKIV2L2",0,0.47082827505123,0.726744186046512,0,1.16181713012529
"IL6ST",0,1.75031786052082,0.318228105906314,0,0
"MAP3K1",0,0,0,0,0
"GPBP1",0,1.48315340509946,1.72067125571588,0.314901121047991,0.561324726354196
"PLK2",0,0.108438699603114,0,0,0
"PDE4D",0,0.306889673162498,0,0.698616738857063,1.16181713012529
"NDUFAF2",0,0.252182534546439,1.84212520442114,0,0
"SMIM15",0,0.855481602491253,0,0,0
"KIF2A",0,0,0.659282700421941,1.52321513282732,0
"SREK1IP1",0,2.78380871581211,0,0,0
"CWC27",0,0.196043835401596,1.22961116264688,0,0
"ADAMTS6",0,0,0.375600961538462,0,0
"CENPK",0,0.209314495028781,0,1.34916351861846,1.75816779159235
"PPWD1",0,0,0,0,0
"ERBB2IP",4.62515546965169,1.24451697313818,0.625,0,0
"SREK1",0,0.294729344421451,1.78343813680887,0,0
"PIK3R1",2.33398029629266,3.16582331667575,0,1.32485426603074,0
"SLC30A5",0,0.288961488323315,0,0,0
"CCNB1",0,0,0.818062827225131,1.36798905608755,0
"CENPH",0,0,0,0,0
"MRPS36",2.15238915195867,0.917383128941696,0,1.98170999859274,0
"AK6",1.37513751375138,0.373775883979966,0,0,0
"TAF9",0,1.75740466130948,0.52257525083612,0.780152909970354,0
"RAD17",0,0.333466720021342,0,0,0
"GTF2H2",0,0,0,0,0
"BDP1",0,0.819791135028367,0.733568075117371,0,0
"MAP1B",5.6560928683797,0.451126540147609,4.28400679163729,0,0
"MRPS27",0,0,0,0,0
"TNPO1",1.41442715700141,0,0.375600961538462,0,0
"BTF3",12.5808004148613,4.84679659405375,8.85534922005425,13.14020528744,3.64679217467262
"ANKRA2",0,0,0,0,0
"HEXB",0,0.336653408988931,0,0.993640699523052,0
"NSA2",0,0.745215551121847,1.03324024139702,0.698616738857063,0
"IQGAP2",0,0,0,0.372300819061802,0
"AGGF1",0,1.48955148310572,0,0.977135040062537,0
"WDR41",0,0.209674621973401,0,0,0
"TBCA",0,1.78809032035634,2.48722226771482,2.76625170723096,6.60879505590683
"AP3B1",0,0.0956782150272204,0.627510040160642,0,0
"SCAMP1-AS1",0,0,0,0,0
"SCAMP1",1.37513751375138,0.531918093832426,0.818062827225131,0,0
"PAPD4",0,0.386518243661101,0,0,0.600492403771092
"DHFR",0,0.256062274345121,0,0,1.76230953389638
"MSH3",0,0.209314495028781,0,0,0
"ZCCHC9",0,1.44527036684789,0.316295546558705,0,0
"SSBP2",0,0.196043835401596,0,0,0
"RPS23",48.5470033478632,27.7303091600823,40.2459184950437,54.3470988288207,11.2477800917999
"TMEM167A",1.20743781695243,2.25272474957246,2.28002481543942,2.31093132870757,0.561324726354196
"VCAN",0,22.8896479743228,1.83996272514688,0,0
"COX7C",9.08195517202895,4.97864623336972,5.20377151692974,13.253990227455,6.00315788358218
"RASA1",0,0.268882256459896,0.713470319634703,0,0
"CCNH",0,0.149808162490061,0,0,0
"TMEM161B-AS1",0,0.260880774151948,0,0,0
"MEF2C",0,2.01639549095157,0,0.94876660341556,0
"CETN3",0,0.454451648346812,0,0,0
"LYSMD3",0,0,0,0,0
"ARRDC3",0,0.745988056964452,0,1.31302521008403,0
"FAM172A",0,1.02780344931214,0.818062827225131,0,0.561324726354196
"SLF1",0,0,0,0,0
"RFESD",0,0,0,0,0
"RHOBTB3",0,3.42386483064993,0.386757425742574,0,0
"GLRX",0,1.14980556576376,0,1.31302521008403,3.08546744831842
"ELL2",0,0,0,0,0
"CAST",0,1.11247280423926,0.948886639676113,0,0
"ERAP2",0,0.93710720465264,0,0.97007321749364,0
"LNPEP",0,0.959072615538301,0,0,0
"RIOK2",0,0.0383612091453123,0,0,0
"RGMB",0,1.0337487563937,0.375600961538462,0,0
"CHD1",0,0,0,0,0
"FAM174A",0,0.171313412828088,1.0975455465587,0,0
"ST8SIA4",0,0,0,0,0
"PAM",0,0.664652063438686,0,0,0
"PPIP5K2",0,1.44137995910284,0,0.314901121047991,0
"C5orf30",2.93822485696846,0,0.617588932806324,0,0
"PJA2",0,0.588784304621449,0,0.315238635647185,0.561324726354196
"MAN2A1",0,0.204490613880823,0,0,0
"NREP",0,0.209314495028781,3.82647974683134,0,0
"EPB41L4A-AS1",0,0.253203018179977,1.40354437229437,0.372300819061802,0
"APC",1.83351668500183,0.251022918392449,0.360854503464203,0,0
"SRP19",0,0.268882256459896,0.360854503464203,4.03928595723126,0
"REEP5",12.7155389531627,1.09401450405337,0.504032258064516,0,0
"DCP2",0,0.0511226534702057,0,0,1.15767538782126
"CCDC112",0,0,0,0,0
"FEM1C",0,0.268882256459896,0,0,0
"TMED7",0,0.0956782150272204,0,0,0
"ATG12",0,0.20712420862297,1.4902072593011,1.86739539138309,0
"AP3S1",0,1.68714903095302,0.801282051282051,1.22040517451794,0
"COMMD10",0,0.0422354372212461,0,1.22040517451794,0
"DMXL1",0,0,0,0,0
"TNFAIP8",0,0,0,1.49609649076214,3.08546744831842
"HSD17B4",0,0.706555064892963,0,0,0
"SRFBP1",0,0.424286138571853,0,0,0
"LOX",0,0.710703360812346,1.75605427379762,0,0
"SNX2",1.98019801980198,0.374344834515946,0,0.769941484447182,0
"PPIC",0,0.678499768504337,0,0,0
"CSNK1G3",2.97642496345125,0.0383612091453123,0,0.687539454708987,0
"PHAX",0,0.118957855511871,0,1.59555897286869,0
"LMNB1",0,0,0,0,0
"MARCH3",0,0.0383612091453123,0,0,0
"PRRC1",0,0.156504319519219,0,0,0
"SLC12A2",0,0.236356515076633,0.272212543554007,0,0
"ISOC1",0,0.137913652248467,0,0,0
"HINT1",6.19413217681369,3.28344973431034,14.9058979354528,12.8279640234791,0
"LYRM7",0,0.213548850049334,0,0,0
"CDC42SE2",0,0.395453859607157,0,1.15872810341055,0
"FNIP1",0,0,1.38536275754321,0.993640699523052,0.561324726354196
"ACSL6",0,0,0,0,0
"P4HA2",0,0,0,0,0
"PDLIM4",0,0.799342792921658,1.27542248892778,0,0
"C5orf56",0,2.03221890080789,0,0.687539454708987,0
"IRF1",0,2.5507470098718,0,2.69832703723691,0
"RAD50",0,1.43818551364684,0.519102990033223,0,0.561324726354196
"KIF3A",1.20743781695243,0,0,0,0
"UQCRQ",0,3.47354912317135,2.55120473955327,2.6577053391895,0.600492403771092
"AFF4",2.2002200220022,0.278959121430005,0,0.282533762784653,0.600492403771092
"ZCCHC10",0,0.393659640557234,0,0,0.561324726354196
"HSPA4",0,0.0993097969114653,0,0,0
"C5orf15",0,0.0805966463665584,0,0,0
"VDAC1",0,0.886730134934886,2.40071978392084,1.87957603518209,0.600492403771092
"TCF7",0,0.491397467714657,0,0,0
"SKP1",1.13804483896666,3.86509625326563,2.16602248976819,3.83054429088934,0
"PPP2CA",0,0.363757063372286,0,0,0
"UBE2B",9.06089743788685,0.625791968163546,1.74512462208854,0,0.600492403771092
"CDKN2AIPNL",0,0,0.526094276094276,0.548726953467954,0
"JADE2",0,0,0,0,0
"SAR1B",0,0.434765970703202,0,0.94876660341556,0
"CAMLG",0,0.968575335579156,1.30377603028249,0,0
"DDX46",0,3.23587009852274,2.36583308932075,4.10609960698266,1.12264945270839
"C5orf24",0,1.73934712359664,1.23821124815617,0,0
"TXNDC15",0,0.749618056724533,0,0.314901121047991,0
"PCBD2",0,0.280331912984974,0.627510040160642,0,0
"H2AFY",0,0.711556034415273,0,2.79589717705731,1.76230953389638
"TGFBI",0,0,9.38808779832073,2.42295941065216,0
"SMAD5",0,0.0767224182906245,0.572344322344322,0,0
"SPOCK1",0,0,0.620039682539682,0,0
"HNRNPA0",0,1.55963834215657,0.386757425742574,2.04673588149116,1.20098480754218
