source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Fibroblast,Fibroblast,HIPK2,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,HSP90AA1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,HSP90AB1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,IKBKE,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,ILK,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,IRAK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,ITGB1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,LYN,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAP2K1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAP3K1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAP3K5,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAPK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAPK14,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAPK3,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAPK8,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MAPKAPK2,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,MTOR,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,NLRC4,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,NOX1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PAK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PDK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PDPK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PIK3CA+PIK3R1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PIK3CA,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PIK3R1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PKN2,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PRKACA,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PRKCA,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PRKCB,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PRKCZ,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PRNP,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PTEN,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PTPN1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,PTPRF,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,RET,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,RPS6KA3,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,SENP1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,SIRT1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,SRC,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,TBK1,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,TNK2,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,XIAP,ARNT,Receptor,Transcription Factor,0.397088790345448
Fibroblast,Fibroblast,CDK2,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,GSK3B,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,MAPK1,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,MAPK14,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,PDK1,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,SGK1,CDX2,Receptor,Transcription Factor,0.15994431876414
Fibroblast,Fibroblast,GSK3B,CEBPE,Receptor,Transcription Factor,0.127771348504163
Fibroblast,Fibroblast,MAPK8,CEBPE,Receptor,Transcription Factor,0.127771348504163
Fibroblast,Fibroblast,CDK5,CLOCK,Receptor,Transcription Factor,0.323494516607922
Fibroblast,Fibroblast,GSK3B,CLOCK,Receptor,Transcription Factor,0.323494516607922
Fibroblast,Fibroblast,ATM,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,BMPR1B,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CAMK2A,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CAMK2D,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CAMK2G,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CAMKK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CASP3,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CDK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CDK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CDK5,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CHEK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CSNK1A1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,CSNK2A2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,DAPK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,DAPK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,DAPK3,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,EGFR,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,FER,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,FGR,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,GSK3A,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,GSK3B,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,HSP90AA1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,HSP90AB1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,IKBKE,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,ILK,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,INSR,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,ITGB1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,JAK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,LYN,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAP2K1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAP3K5,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAPK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAPK14,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAPK3,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAPK8,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MAPKAPK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MTOR,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,MYLK,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PAK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PDK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PDPK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PIK3CA+PIK3R1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PIK3CA,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PIK3R1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PKN2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRKACA,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRKCA,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRKCB,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRKCD,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRKCZ,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PRNP,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PTEN,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PTPN1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,PTPRF,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,RACK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,RET,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,RPS6KA3,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,RPS6KB1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,SENP1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,SIRT1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,SRC,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,TBK1,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,TNK2,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,TTN,CREM,Receptor,Transcription Factor,0.247466354693389
Fibroblast,Fibroblast,EGFR,ELF3,Receptor,Transcription Factor,0.292403404402428
Fibroblast,Fibroblast,PAK1,ELF3,Receptor,Transcription Factor,0.292403404402428
Fibroblast,Fibroblast,PRKCI,ELF3,Receptor,Transcription Factor,0.292403404402428
Fibroblast,Fibroblast,AKT2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,ATM,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,AURKA,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CAMKK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CASP3,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CDK2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CDK4,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CSNK1A1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,CSNK2A2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,EGFR,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,GNAS,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,GSK3A,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,GSK3B,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,HSP90AA1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,HSP90AB1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,IKBKE,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,ILK,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,ITGB1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,LRP5,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,LRP6,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAP3K4,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAP4K5,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAPK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAPK14,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAPK3,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAPK8,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MAPKAPK2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,MTOR,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PAK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PDK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PDPK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PIK3CA+PIK3R1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PIK3CA,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PIK3R1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PKN2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PLK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PLK2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PRKACA,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PRKCA,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PRKCB,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PRKCZ,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PRKD1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PTEN,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PTPN1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,PTPRF,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,RET,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,RPS6KB1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,SENP1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,SGK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,SIRT1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,SRC,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,TBK1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,TGFBR1,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,TNK2,EPAS1,Receptor,Transcription Factor,0.290351925261052
Fibroblast,Fibroblast,STK11,ETV4,Receptor,Transcription Factor,0.321430601514016
Fibroblast,Fibroblast,GSK3B,FOSL1,Receptor,Transcription Factor,0.157096430050475
Fibroblast,Fibroblast,PRKCD,FOSL1,Receptor,Transcription Factor,0.157096430050475
Fibroblast,Fibroblast,PRKCQ,FOSL1,Receptor,Transcription Factor,0.157096430050475
Fibroblast,Fibroblast,CDK1,FOSL2,Receptor,Transcription Factor,0.345960414928326
Fibroblast,Fibroblast,CDK2,FOSL2,Receptor,Transcription Factor,0.345960414928326
Fibroblast,Fibroblast,GSK3B,FOSL2,Receptor,Transcription Factor,0.345960414928326
Fibroblast,Fibroblast,MAPK9,FOSL2,Receptor,Transcription Factor,0.345960414928326
Fibroblast,Fibroblast,ABL1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ACVR1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,AKT2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,AKT3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ALK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ATM,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,AURKA,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,BCL2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,BCL2L1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,BCR,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,BMPR1B,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAMK2A,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAMK2B,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAMK2D,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAMK2G,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAMKK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CAPN1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CASP3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CDK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CDK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CDK4,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CDK5,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CHEK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CHEK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CHUK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CSF1R,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CSK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CSNK1A1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CSNK2A2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CSNK2B,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,CTLA4,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,DAPK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,DAPK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,DAPK3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,EGFR,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,EIF2AK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,EPHA2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,EPHB1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,EPHB2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ERBB2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,FER,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,FES,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,FGR,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,FLT3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,GNAI1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,GP1BA+GP1BB+GP5+GP9,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,GSK3A,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,GSK3B,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,GZMB,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,HCK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,HSP90AA1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,HSP90AB1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IGF1R,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IKBKB,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IKBKE,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IL1R1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ILK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,INPP5D,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,INSR,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IRAK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IRAK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,IRAK3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,ITGB1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,JAK1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,JAK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,JAK3,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,LAT,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,LCK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,LMTK2,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,LTK,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,LYN,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,MAP2K1,FOXA2,Receptor,Transcription Factor,0.169607600101814
Fibroblast,Fibroblast,MAP2K4,FOXA2,Receptor,Transcription Factor,0.169607600101814
